seedling_id,height_cm,diameter_mm,leaf_count,chlorosis,notes,date,branching,alive,seedling_sp,soil_type,neighbor,pot,neighb_sp,neighb_st,neighb_alive
3842,2.8,1.84,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3843,3.2,2.05,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3844,2.6,1.88,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3845,3,2.11,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3847,2,1.69,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3849,3.3,2.51,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3850,4.2,2.15,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3852,3.2,1.65,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3853,5,2.1,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3854,3.2,2.14,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3855,3.8,2.18,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3856,4.8,2.23,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3858,3.9,2.21,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3860,3.5,2.18,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3866,3.3,1.87,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3873,4.5,2.08,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3877,4,2.01,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3880,2.9,1.79,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3885,3.2,1.76,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3890,4,2.21,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3891,2.8,1.64,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3893,3.1,2.33,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3896,2.8,1.78,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3897,4.4,2.66,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3898,3,2.21,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3899,3.8,2.13,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3901,3.4,2,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3905,4.5,2.36,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3913,3.2,2.41,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3915,2.5,2.04,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3916,3.2,1.62,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3921,2.8,1.86,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3933,3.3,2.24,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3936,2.5,2.14,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3938,3.5,1.07,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3946,4.3,1.88,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3954,3.6,2.01,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3955,3.4,2.01,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3957,2.8,1.89,NA,5,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
4201,3.2,1.64,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4202,3.7,2.14,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4205,4,1.97,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4209,3,1.95,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4213,3.5,1.93,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4216,4,2.24,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4218,4,2.17,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4221,3,1.94,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4222,2,1.71,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4229,1.5,1.78,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4230,1.6,1.77,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4233,3,2.35,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4235,2.9,2.08,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4236,2.3,2.01,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4237,1.7,1.99,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4238,3.6,1.66,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4240,2.4,1.73,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4242,2.6,1.71,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4243,3.4,1.94,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4244,2.7,1.84,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4246,2.5,1.91,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4251,4,1.92,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4257,3.9,1.85,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4258,5.2,2.22,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4260,4.6,1.86,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4262,3,2.28,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4265,3,1.85,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4266,4.8,2.34,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4269,3.2,2.13,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4274,3.9,1.81,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4278,4,2.24,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4281,5,2.06,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4283,2,2.38,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4284,4.3,2.41,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4285,3.8,2.69,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4290,4.5,2.11,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4293,3.7,2.17,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4297,2.7,2.17,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4302,3,2.02,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4307,3.7,1.89,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4309,2.6,2.01,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4311,3.3,2.26,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4312,3.2,2,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4315,3.5,1.88,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4316,3,1.82,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4317,2.5,1.8,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4318,4.3,2.03,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4319,3.6,1.91,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4320,3.3,2.39,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4321,3.1,2.19,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4323,3.4,1.88,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4324,3.5,1.69,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4325,2.7,1.95,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4330,3.6,1.98,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4332,4,1.88,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4333,3.7,1.95,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4334,1.9,1.89,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4336,2.7,2.31,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4341,3.9,1.88,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4348,3.1,2.02,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4353,4.5,2.21,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4361,3.8,1.72,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4362,3.1,2,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4368,2.5,1.8,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4369,2.8,2.34,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4370,5.2,1.97,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4371,5.3,1.81,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4373,3.5,1.9,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4377,4.4,2.22,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4379,3.2,1.82,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4380,3.8,2.58,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4383,3.8,2.23,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4386,4.5,2.26,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4390,3.2,1.97,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4391,4.4,1.98,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4394,3,2.13,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4396,4,2.61,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4398,4,2.39,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4400,2.6,1.69,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4401,3,2.19,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4402,3.9,2.15,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4403,3.1,2.11,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4404,2.8,2.07,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4405,4.4,2.3,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4407,4.5,2.2,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4408,2.9,2.13,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4410,3.8,2.38,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4412,3.2,1.95,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4413,4,2.7,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4415,3.8,2.47,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4416,2.6,1.85,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4418,2.6,2.72,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4422,4.5,2.32,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4424,4,2.03,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4426,3.6,2.01,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4429,3.7,2.29,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4436,4.4,2.28,NA,5,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
3241,3.1,2.14,NA,4,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3245,2,1.89,NA,4,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3722,4.4,2.04,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3727,3.4,2.01,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3734,4.7,2.62,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3737,4.5,1.83,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3757,3.1,1.92,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3764,4.1,2.07,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3766,3.3,2.17,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3767,4.5,2.05,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3771,4.5,2.24,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3774,2.3,1.68,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3775,3.7,2.13,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3778,4,2.11,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3780,5.1,2.13,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3789,3.7,2.03,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3793,3.8,1.82,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3801,4,1.84,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3804,3.9,1.91,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3808,3.4,1.79,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3810,2.1,1.8,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3811,3.9,1.8,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3812,3.5,1.86,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3817,3.2,2.05,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3821,3.2,2.21,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3824,3.4,1.85,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3826,3.5,2.04,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3838,3,2.45,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3859,2.4,1.72,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3861,3.8,1.97,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3862,3.5,1.79,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3876,3,1.93,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3879,3.9,1.79,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3883,3.8,2.14,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3886,4,2.06,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3892,3.4,1.94,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3900,3.3,2.22,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3909,4,1.67,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3917,2.2,1.66,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3918,4.1,2.19,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3932,2.9,2.38,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3943,3.2,1.66,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3953,2.6,2.05,NA,4,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
4112,3.7,1.84,NA,4,NA,2021-04-01,NA,1,Q,P,NA,NA,NA,NA,NA
4208,4.5,2.51,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4227,2.7,1.8,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4228,3,1.71,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4234,2.6,1.83,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4241,2.5,2.03,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4249,4.6,2.31,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4253,3.9,2.41,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4254,3.4,2.12,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4256,4.8,2.14,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4261,2.3,2.03,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4268,2,2,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4271,3.6,1.77,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4273,3.1,1.59,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4276,3.9,2.04,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4277,3,2.15,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4279,3.2,2.43,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4280,3.7,2.32,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4282,5.7,2.09,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4286,3.7,2.14,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4289,3.2,2.46,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4291,3.7,1.73,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4305,4.1,2.14,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4308,3.5,1.87,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4310,4.3,1.6,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4327,3.4,1.91,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4329,2.9,1.87,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4335,2.7,1.94,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4343,3.6,1.78,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4344,3.5,2.23,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4345,2,2.37,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4367,3,2.46,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4384,3.2,2.19,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4387,2.6,1.65,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4388,3.9,2.44,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4397,3.6,1.88,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4399,4.8,1.85,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4417,2.9,1.63,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4419,4.6,1.83,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4435,3.1,1.71,NA,4,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
3261,3.5,2.27,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3275,2.7,2.01,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3334,3.1,2.06,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3337,2.2,1.77,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3348,1.7,1.85,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3356,2.2,1.69,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3361,2.9,2.32,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3364,3.9,2.47,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3386,3.1,1.87,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3387,3.5,1.9,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3433,3.5,2.28,NA,3,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3744,3.6,1.6,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3760,4.1,1.9,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3772,4.5,1.84,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3794,2.9,2.23,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3805,4.3,2.13,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3813,3.9,1.96,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3864,3.9,2.38,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3867,1.7,1.59,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3870,3.8,2.11,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3875,5.3,2.06,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3908,3,2.05,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3958,3.2,1.91,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
3959,2.3,1.98,NA,3,NA,2021-04-01,NA,1,P,Q,NA,NA,NA,NA,NA
4255,4,2.19,NA,3,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4326,3.4,2.03,NA,3,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4328,3.8,1,NA,3,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4363,3.1,1.55,NA,3,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4378,1.4,2,NA,3,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
4392,2.9,2.12,NA,3,NA,2021-04-01,NA,1,P,P,NA,NA,NA,NA,NA
3242,3,2.04,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3250,3.9,2.18,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3252,3.9,2.01,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3255,3,2.02,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3259,4.5,2.39,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3260,3.6,2.43,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3264,4.9,1.93,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3265,3.6,2.03,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3266,2.9,1.76,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3269,3.9,2.08,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3270,3.6,2.38,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3272,4.4,1.91,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3276,3.1,1.85,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3278,2.7,1.82,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3281,3.5,1.95,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3290,4.3,2.31,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3293,2.4,2,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3300,4.1,2.23,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3303,4.3,2.08,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3309,2.7,2.13,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3311,3.4,2.34,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3314,3.9,2.56,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3318,3.8,2.15,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3319,3.8,1.91,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3322,3.2,2.26,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3323,3.5,1.98,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3327,3,1.83,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3331,3.7,1.87,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
3333,3.7,2.28,NA,2,NA,2021-04-01,NA,1,P,C,NA,NA,NA,NA,NA
